CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score
15123,7,2,2199.3100000000004,4,2,4,10
15124,23,2,184.19000000000003,3,2,1,6
15125,25,15,11528.480000000001,3,4,4,11
15127,66,1,406.53000000000003,2,1,2,5
15128,60,4,1471.0,2,3,3,8
15129,50,11,3447.4,2,4,4,10
15130,170,1,330.11000000000007,1,1,2,4
15132,18,5,977.93,3,4,3,10
15133,128,3,982.4199999999998,1,3,3,7
15134,15,8,1387.99,4,4,3,11
15135,239,1,139.04999999999998,1,1,1,3
15136,3,4,1286.7000000000003,4,3,3,10
15139,240,2,178.96,1,2,1,4
15140,52,7,2354.25,2,4,4,10
15142,46,1,498.74000000000007,3,1,2,6
15143,226,1,259.45,1,1,1,3
15144,8,17,6580.4400000000005,4,4,4,12
15145,4,4,1194.7300000000002,4,3,3,10
15146,165,2,1327.16,1,2,3,6
15147,240,1,623.5,1,1,2,4
15148,11,1,301.29,4,1,1,6
15149,134,1,520.8,1,1,2,4
15150,17,10,5291.33,4,4,4,12
15152,10,13,4745.6900000000005,4,4,4,12
15153,31,1,329.25,3,1,2,6
15154,75,1,254.27999999999997,2,1,1,4
15156,1,3,961.4899999999999,4,3,3,10
15157,4,2,850.61,4,2,3,9
15158,45,1,401.4000000000001,3,1,2,6
15159,2,28,16780.030000000002,4,4,4,12
15163,18,2,304.4699999999999,3,2,2,7
15164,69,3,824.58,2,3,3,8
15167,321,1,158.79999999999998,1,1,1,3
15168,26,1,106.56,3,1,1,5
15171,331,1,1289.5,1,1,3,5
15172,9,5,1624.05,4,4,4,12
15174,323,1,135.75,1,1,1,3
15175,72,1,224.14000000000004,2,1,1,4
15178,260,1,40.5,1,1,1,3
15179,18,5,2206.9500000000003,3,4,4,11
15181,66,3,689.48,2,3,3,8
15182,154,2,622.8499999999998,1,2,2,5
15184,29,2,402.2,3,2,2,7
15185,70,1,310.62,2,1,2,5
15186,14,2,411.41,4,2,2,8
15187,2,15,4762.18,4,4,4,12
15189,1,41,16225.390000000003,4,4,4,12
15192,120,2,729.32,2,2,3,7
15193,61,1,499.31999999999994,2,1,2,5
15194,3,12,6057.540000000001,4,4,4,12
15195,3,1,3861.0,4,1,4,9
15197,11,2,523.11,4,2,2,8
15198,92,2,193.64,2,2,1,5
15199,59,4,1268.6999999999998,2,3,3,8
15201,87,5,1236.54,2,4,3,9
15203,26,6,1827.8,3,4,4,11
15205,85,2,653.24,2,2,2,6
15206,10,4,420.3,4,3,2,9
15208,1,4,804.72,4,3,3,10
15210,225,1,331.18,1,1,2,4
15211,60,1,511.34000000000003,2,1,2,5
15212,241,1,101.79999999999998,1,1,1,3
15213,319,2,328.35,1,2,2,5
15214,2,8,1661.44,4,4,4,12
15215,47,3,734.9399999999999,3,3,3,9
15216,88,1,96.6,2,1,1,4
15218,11,11,5756.89,4,4,4,12
15219,176,1,305.75,1,1,2,4
15220,52,6,1778.9599999999996,2,4,4,10
15222,319,1,585.0,1,1,2,4
15223,226,2,755.75,1,2,3,6
15225,234,1,409.4000000000001,1,1,2,4
15226,311,1,154.41,1,1,1,3
15227,37,5,1219.4,3,4,3,10
15228,66,4,3386.71,2,3,4,9
15230,239,2,429.6,1,2,2,5
15232,113,2,612.0600000000001,2,2,2,6
15234,277,1,197.00000000000006,1,1,1,3
15235,218,9,1552.8700000000003,1,4,3,8
15236,299,1,321.04999999999995,1,1,2,4
15237,2,4,1412.3200000000002,4,3,3,10
15238,29,3,1071.99,3,3,3,9
15239,10,2,780.59,4,2,3,9
15240,45,5,1706.57,3,4,4,11
15241,67,8,1756.44,2,4,4,10
15243,74,1,316.68,2,1,2,5
15244,65,2,631.5699999999999,2,2,2,6
15245,134,3,2515.84,1,3,4,8
15246,238,1,328.15,1,1,2,4
15247,122,1,356.0,2,1,2,5
15249,32,13,6688.459999999999,3,4,4,11
15251,9,11,10484.99,4,4,4,12
15252,36,2,740.78,3,2,3,8
15253,16,5,918.1999999999998,4,4,3,11
15254,127,1,300.36000000000007,2,1,1,4
15255,67,1,890.85,2,1,3,6
15256,149,1,98.45,1,1,1,3
15257,283,1,317.15,1,1,2,4
15258,169,2,623.1600000000001,1,2,2,5
15260,100,5,1390.27,2,4,3,9
15261,135,1,254.81999999999996,1,1,1,3
15262,324,1,178.95000000000002,1,1,1,3
15263,107,1,156.50999999999996,2,1,1,4
15264,64,1,393.7400000000001,2,1,2,5
15265,151,2,1506.12,1,2,3,6
15266,338,1,119.30000000000001,1,1,1,3
15267,22,5,1717.36,3,4,4,11
15269,24,1,408.8,3,1,2,6
15270,16,7,2379.49,4,4,4,12
15271,7,14,2381.59,4,4,4,12
15272,57,2,721.94,2,2,3,7
15274,4,2,716.57,4,2,3,9
15275,38,1,615.14,3,1,2,6
15276,66,1,128.63,2,1,1,4
15277,47,1,255.89999999999998,3,1,1,5
15280,172,1,113.12,1,1,1,3
15281,59,9,2332.1499999999996,2,4,4,10
15286,50,1,240.55,2,1,1,4
15287,22,2,486.69,3,2,2,7
15288,43,4,2140.87,3,3,4,10
15289,29,3,939.78,3,3,3,9
15290,5,17,7723.62,4,4,4,12
15291,26,12,3974.4000000000005,3,4,4,11
15292,201,1,178.39,1,1,1,3
15296,51,6,3672.8599999999997,2,4,4,10
15297,10,3,641.94,4,3,2,9
15298,2,11,4402.3,4,4,4,12
15299,67,3,2072.0,2,3,4,9
15300,64,1,496.43999999999994,2,1,2,5
15301,51,11,4376.58,2,4,4,10
15303,290,1,574.02,1,1,2,4
15304,61,7,571.25,2,4,2,8
15306,64,3,1174.35,2,3,3,8
15307,96,1,205.3,2,1,1,4
15308,274,1,310.46999999999997,1,1,2,4
15311,1,82,57972.73999999999,4,4,4,12
15312,75,3,635.11,2,3,2,7
15313,110,1,52.0,2,1,1,4
15314,199,1,327.96999999999997,1,1,2,4
15315,64,2,570.5000000000001,2,2,2,6
15316,327,1,165.0,1,1,1,3
15318,4,1,312.62,4,1,2,7
15319,284,1,204.5,1,1,1,3
15320,44,1,267.13000000000005,3,1,1,5
15321,71,3,2748.3100000000004,2,3,4,9
15322,86,1,679.68,2,1,3,6
15325,104,1,161.74,2,1,1,4
15326,334,1,311.7099999999999,1,1,2,4
15327,53,1,208.75,2,1,1,4
15329,39,3,1049.7,3,3,3,9
15330,32,2,714.9599999999999,3,2,3,8
15333,208,1,1028.56,1,1,3,5
15334,157,3,347.87,1,3,2,6
15335,54,1,170.22,2,1,1,4
15339,66,2,574.0699999999999,2,2,2,6
15341,81,1,2020.52,2,1,4,7
15342,130,1,406.09,1,1,2,4
15343,87,1,364.5,2,1,2,5
15344,1,3,563.9399999999999,4,3,2,9
15345,46,1,393.53999999999996,3,1,2,6
15346,333,1,252.42000000000002,1,1,1,3
15348,72,1,158.04,2,1,1,4
15349,158,2,463.9099999999999,1,2,2,5
15351,12,6,1659.99,4,4,4,12
15353,255,1,458.47,1,1,2,4
15355,29,2,277.05000000000007,3,2,1,6
15356,31,8,2379.11,3,4,4,11
15358,5,20,7722.65,4,4,4,12
15360,40,1,427.92999999999995,3,1,2,6
15364,96,2,913.1900000000002,2,2,3,7
15365,26,7,2314.32,3,4,4,11
15366,75,1,496.97,2,1,2,5
15367,57,4,1877.5900000000004,2,3,4,9
15368,21,1,446.94000000000005,3,1,2,6
15370,41,7,2386.05,3,4,4,11
15372,137,1,2007.4,1,1,4,6
15373,8,10,1878.81,4,4,4,12
15374,129,1,168.0,1,1,1,3
15376,40,3,1221.5599999999997,3,3,3,9
15379,169,6,2211.83,1,4,4,9
15380,9,4,1460.16,4,3,3,10
15381,214,2,596.85,1,2,2,5
15382,15,6,5955.709999999999,4,4,4,12
15384,170,1,338.83999999999986,1,1,2,4
15385,40,1,316.88,3,1,2,6
15386,186,1,394.14,1,1,2,4
15388,270,1,140.54,1,1,1,3
15389,172,1,500.0,1,1,2,4
15392,5,3,1196.5500000000002,4,3,3,10
15393,16,2,231.86,4,2,1,7
15394,10,3,1595.8799999999999,4,3,4,11
15395,326,1,107.45000000000002,1,1,1,3
15396,113,1,288.17999999999995,2,1,1,4
15397,290,1,94.0,1,1,1,3
15398,16,2,1345.5300000000002,4,2,3,9
15399,1,3,815.77,4,3,3,10
15400,92,5,716.2,2,4,3,9
15402,149,2,626.35,1,2,2,5
15405,189,1,349.1,1,1,2,4
15406,31,2,510.71000000000004,3,2,2,7
15407,34,4,1046.74,3,3,3,9
15408,264,1,267.18,1,1,1,3
15410,84,8,3450.8400000000006,2,4,4,10
15411,26,4,1348.9300000000003,3,3,3,9
15412,171,1,190.53,1,1,1,3
15414,10,3,774.9,4,3,3,10
15415,313,1,559.6099999999998,1,1,2,4
15416,65,4,3984.3199999999997,2,3,4,9
15417,85,1,508.80000000000007,2,1,2,5
15419,25,1,135.85999999999999,3,1,1,5
15421,59,4,950.36,2,3,3,8
15422,323,2,97.7,1,2,1,4
15423,38,1,43.5,3,1,1,5
15424,254,2,383.34000000000003,1,2,2,5
15426,19,4,1021.5000000000002,3,3,3,9
15427,33,3,1430.54,3,3,3,9
15428,15,1,93.78,4,1,1,6
15429,27,2,397.35,3,2,2,7
15432,23,1,171.19,3,1,1,5
15433,214,2,533.3,1,2,2,5
15434,8,5,1041.48,4,4,3,11
15435,22,1,149.29000000000002,3,1,1,5
15436,12,3,1067.75,4,3,3,10
15437,262,1,200.16,1,1,1,3
15438,131,1,156.57999999999998,1,1,1,3
15440,55,3,383.68,2,3,2,7
15442,249,1,594.0,1,1,2,4
15443,2,7,3213.59,4,4,4,12
15444,9,2,1411.2100000000003,4,2,3,9
15445,264,1,113.5,1,1,1,3
15447,331,1,155.17,1,1,1,3
15448,313,1,494.64,1,1,2,4
15449,26,3,974.5200000000001,3,3,3,9
15450,30,1,429.84,3,1,2,6
15452,30,3,528.48,3,3,2,8
15453,2,7,1371.77,4,4,3,11
15456,283,2,203.36999999999998,1,2,1,4
15457,262,1,237.07,1,1,1,3
15458,25,1,161.64,3,1,1,5
15462,94,3,234.6,2,3,1,6
15463,29,1,126.14,3,1,1,5
15464,338,1,1044.65,1,1,3,5
15465,20,16,6486.77,3,4,4,11
15466,85,1,334.53000000000003,2,1,2,5
15467,9,3,524.88,4,3,2,9
15468,51,2,467.51,2,2,2,6
15469,50,2,538.5500000000001,2,2,2,6
15471,2,1,454.48,4,1,2,7
15472,113,1,371.5600000000001,2,1,2,5
15473,14,7,1771.2,4,4,4,12
15475,77,1,454.10999999999996,2,1,2,5
15478,40,2,1399.9199999999998,3,2,3,8
15480,116,1,905.5,2,1,3,6
15482,16,9,10291.32,4,4,4,12
15483,161,4,225.26000000000002,1,3,1,5
15484,1,4,3590.4100000000003,4,3,4,11
15485,30,2,1624.9100000000003,3,2,4,9
15488,93,1,91.32000000000001,2,1,1,4
15489,23,3,1134.28,3,3,3,9
15491,95,6,3100.09,2,4,4,10
15492,28,2,659.4599999999998,3,2,3,8
15493,33,5,1953.4099999999999,3,4,4,11
15494,21,2,1280.58,3,2,3,8
15497,18,2,1262.2,3,2,3,8
15498,3,25,12339.68,4,4,4,12
15500,8,4,1131.5600000000002,4,3,3,10
15502,16,7,5994.579999999999,4,4,4,12
15504,81,1,52.83,2,1,1,4
15505,53,5,3610.96,2,4,4,10
15506,23,3,972.0799999999999,3,3,3,9
15507,172,1,475.86000000000007,1,1,2,4
15508,189,6,1000.2700000000001,1,4,3,8
15510,331,1,250.0,1,1,1,3
15511,12,5,900.53,4,4,3,11
15512,156,1,19.799999999999997,1,1,1,3
15513,33,17,13444.720000000001,3,4,4,11
15514,12,7,2199.0099999999998,4,4,4,12
15516,45,3,62.43,3,3,1,7
15517,233,1,267.03000000000003,1,1,1,3
15518,64,8,1921.5500000000002,2,4,4,10
15520,2,1,343.5,4,1,2,7
15521,40,8,3000.2000000000003,3,4,4,11
15522,33,2,397.98999999999995,3,2,2,7
15523,84,1,412.01,2,1,2,5
15524,25,1,440.0,3,1,2,6
15525,2,2,456.93999999999994,4,2,2,8
15526,33,2,148.44,3,2,1,6
15527,19,7,2207.13,3,4,4,11
15528,254,1,229.32999999999998,1,1,1,3
15529,23,9,3638.59,3,4,4,11
15530,22,4,1497.3100000000002,3,3,3,9
15531,8,2,1972.3899999999999,4,2,4,10
15532,25,3,1201.0300000000002,3,3,3,9
15533,19,3,807.57,3,3,3,9
15535,173,4,502.90000000000003,1,3,2,6
15537,163,1,110.92000000000002,1,1,1,3
15539,7,1,538.46,4,1,2,7
15540,11,1,213.30000000000004,4,1,1,6
15541,114,1,85.13,2,1,1,4
15543,288,1,127.86,1,1,1,3
15544,9,8,3192.17,4,4,4,12
15545,54,1,153.64000000000001,2,1,1,4
15547,7,13,4143.23,4,4,4,12
15549,77,3,1677.7099999999998,2,3,4,9
15550,4,4,575.6300000000002,4,3,2,9
15551,37,1,436.05999999999995,3,1,2,6
15552,217,1,90.12,1,1,1,3
15553,60,1,428.92999999999995,2,1,2,5
15554,278,1,217.2,1,1,1,3
15555,12,13,3803.2999999999997,4,4,4,12
15556,24,1,279.77,3,1,1,5
15557,29,1,468.90999999999997,3,1,2,6
15561,12,4,800.5899999999999,4,3,3,10
15563,22,2,1091.25,3,2,3,8
15565,50,2,173.16000000000003,2,2,1,5
15567,19,1,186.01000000000002,3,1,1,5
15568,3,3,758.29,4,3,3,10
15569,104,5,1375.71,2,4,3,9
15570,7,9,3100.88,4,4,4,12
15571,12,4,650.4300000000001,4,3,2,9
15572,5,7,2533.42,4,4,4,12
15573,32,2,583.24,3,2,2,7
15574,178,1,112.1,1,1,1,3
15576,38,1,921.37,3,1,3,7
15577,151,3,258.88000000000005,1,3,1,5
15578,162,1,127.1,1,1,1,3
15579,69,2,327.59999999999997,2,2,2,6
15581,156,6,393.57000000000005,1,4,2,7
15582,25,3,682.9100000000001,3,3,3,9
15584,24,4,720.8600000000001,3,3,3,9
15585,177,1,455.29999999999995,1,1,2,4
15587,50,3,568.8000000000001,2,3,2,7
15589,256,3,478.53,1,3,2,6
15592,47,1,388.58,3,1,2,6
15593,71,1,199.8,2,1,1,4
15594,16,5,1771.7800000000002,4,4,4,12
15596,101,4,1004.27,2,3,3,8
15597,35,1,324.57,3,1,2,6
15598,53,1,240.68,2,1,1,4
15599,27,2,761.74,3,2,3,8
15601,11,12,5540.110000000001,4,4,4,12
15602,8,7,1145.3200000000002,4,4,3,11
15603,79,1,48.480000000000004,2,1,1,4
15604,52,1,216.39,2,1,1,4
15605,36,4,1003.38,3,3,3,9
15606,61,9,2920.16,2,4,4,10
15607,337,1,104.76,1,1,1,3
15608,28,4,1093.68,3,3,3,9
15609,184,1,298.48,1,1,1,3
15610,52,1,112.46,2,1,1,4
15611,10,11,1570.45,4,4,3,11
15612,36,2,195.15,3,2,1,6
15615,10,20,9318.55,4,4,4,12
15618,33,4,776.8510000000002,3,3,3,9
15619,11,1,336.40000000000003,4,1,2,7
15620,57,2,1128.69,2,2,3,7
15621,4,4,1293.03,4,3,3,10
15622,43,9,3709.5600000000004,3,4,4,11
15623,141,1,301.03,1,1,1,3
15624,117,4,588.13,2,3,2,7
15625,104,4,1534.26,2,3,3,8
15626,75,2,675.8000000000001,2,2,3,7
15628,5,8,2551.06,4,4,4,12
15630,45,2,1186.35,3,2,3,8
15632,16,8,3285.3100000000004,4,4,4,12
15634,17,1,243.55,4,1,1,6
15636,90,2,724.76,2,2,3,7
15637,53,1,223.36,2,1,1,4
15639,134,1,425.32,1,1,2,4
15640,4,12,9704.37,4,4,4,12
15641,105,3,1578.83,2,3,3,8
15643,192,3,664.0,1,3,3,7
15644,166,4,803.54,1,3,3,7
15645,19,1,611.59,3,1,2,6
15646,158,2,257.84,1,2,1,4
15648,204,2,639.5,1,2,2,5
15649,336,1,306.0,1,1,2,4
15651,37,3,646.3,3,3,2,8
15652,91,1,337.74,2,1,2,5
15653,93,2,877.4399999999999,2,2,3,7
15654,9,2,922.5300000000001,4,2,3,9
15655,243,1,560.6700000000001,1,1,2,4
15656,45,4,748.5,3,3,3,9
15657,23,1,30.0,3,1,1,5
15658,190,4,717.9,1,3,3,7
15659,44,1,306.45000000000005,3,1,2,6
15660,25,8,1391.56,3,4,3,10
15661,317,2,309.8,1,2,2,5
15663,106,1,138.14,2,1,1,4
15664,51,1,386.43,2,1,2,5
15665,168,2,2222.2099999999996,1,2,4,7
15667,40,1,301.32000000000005,3,1,2,6
15668,218,1,76.32000000000001,1,1,1,3
15669,40,4,684.34,3,3,3,9
15670,297,1,173.05,1,1,1,3
15671,19,7,2657.13,3,4,4,11
15673,88,4,2726.2300000000005,2,3,4,9
15674,73,4,2111.8900000000003,2,3,4,9
15675,81,3,323.69,2,3,2,7
15676,19,3,3435.7599999999998,3,3,4,10
15677,49,1,657.23,2,1,3,6
15678,53,1,352.70000000000005,2,1,2,5
15679,24,4,781.2800000000001,3,3,3,9
15680,9,2,854.79,4,2,3,9
15681,25,5,1426.16,3,4,3,10
15683,117,1,193.75,2,1,1,4
15687,9,9,2993.1,4,4,4,12
15689,120,1,150.6,2,1,1,4
15690,4,2,239.76,4,2,1,7
15691,252,1,136.8,1,1,1,3
15692,28,1,191.03999999999996,3,1,1,5
15694,1,11,5632.07,4,4,4,12
15695,267,2,409.98,1,2,2,5
15696,33,8,2711.1099999999997,3,4,4,11
15699,18,1,309.6499999999999,3,1,2,6
15700,172,2,696.6799999999998,1,2,3,6
15701,2,4,1529.0,4,3,3,10
15703,265,1,211.5,1,1,1,3
15704,140,4,2293.62,1,3,4,8
15705,201,1,143.10000000000002,1,1,1,3
15706,64,4,1060.56,2,3,3,8
15707,35,4,916.9799999999998,3,3,3,9
15708,41,6,2917.96,3,4,4,11
15709,284,1,133.25,1,1,1,3
15712,9,5,1072.36,4,4,3,11
15713,143,1,185.54999999999998,1,1,1,3
15714,12,2,330.03,4,2,2,8
15716,146,3,571.71,1,3,2,6
15717,234,1,150.3,1,1,1,3
15719,33,13,5028.42,3,4,4,11
15720,24,1,598.73,3,1,2,6
15721,12,1,471.4000000000001,4,1,2,7
15722,36,5,2211.2100000000005,3,4,4,11
15724,201,2,218.25,1,2,1,4
15725,15,1,415.25,4,1,2,7
15727,17,6,3642.1099999999997,4,4,4,12
15729,213,1,85.0,1,1,1,3
15730,66,3,1120.88,2,3,3,8
15732,212,1,156.01999999999998,1,1,1,3
15733,283,1,162.3,1,1,1,3
15734,115,2,1339.45,2,2,3,7
15737,15,8,1188.12,4,4,3,11
15738,19,15,4482.769999999999,3,4,4,11
15739,66,1,449.12,2,1,2,5
15740,49,1,154.88000000000002,2,1,1,4
15743,16,4,775.9599999999999,4,3,3,10
15744,78,1,34.8,2,1,1,4
15745,19,4,1094.59,3,3,3,9
15746,134,1,196.88000000000002,1,1,1,3
15747,13,3,946.6399999999999,4,3,3,10
15748,40,1,144.35999999999999,3,1,1,5
15749,235,3,44534.3,1,3,4,8
15750,3,6,2122.5299999999997,4,4,4,12
15752,40,6,2366.9500000000003,3,4,4,11
15753,305,1,79.2,1,1,1,3
15754,51,3,458.57,2,3,2,7
15755,10,6,2364.25,4,4,4,12
15756,61,4,528.01,2,3,2,7
15757,66,2,714.4200000000001,2,2,3,7
15758,25,1,205.25,3,1,1,5
15759,218,2,155.8,1,2,1,4
15762,65,2,583.75,2,2,2,6
15763,32,2,1086.9200000000003,3,2,3,8
15764,88,6,3279.97,2,4,4,10
15766,64,1,315.05999999999995,2,1,2,5
15768,116,3,621.83,2,3,2,7
15769,7,25,56160.92,4,4,4,12
15773,6,1,635.6800000000001,4,1,2,7
15774,69,1,270.79999999999995,2,1,1,4
15775,245,1,104.9,1,1,1,3
15776,133,1,241.61999999999998,1,1,1,3
15777,241,3,681.56,1,3,3,7
15780,184,2,298.12999999999994,1,2,1,4
15781,25,3,345.46000000000004,3,3,2,8
15782,10,3,2614.7400000000002,4,3,4,11
15783,11,1,246.3,4,1,1,6
15785,33,5,2328.9700000000003,3,4,4,11
15786,46,3,4919.0,3,3,4,10
15787,26,3,933.26,3,3,3,9
15790,10,1,218.75000000000003,4,1,1,6
15791,44,2,1612.69,3,2,4,9
15793,15,3,965.6099999999999,4,3,3,10
15795,150,1,610.01,1,1,2,4
15796,1,8,2707.61,4,4,4,12
15797,113,3,2192.4,2,3,4,9
15799,76,3,884.14,2,3,3,8
15800,107,2,696.89,2,2,3,7
15801,46,3,1063.95,3,3,3,9
15803,51,1,415.82000000000005,2,1,2,5
15804,1,13,4206.389999999999,4,4,4,12
15805,23,16,5117.380000000001,3,4,4,11
15806,46,3,784.5799999999999,3,3,3,9
15807,50,3,903.9000000000001,2,3,3,8
15808,306,2,1469.8200000000002,1,2,3,6
15809,36,5,515.77,3,4,2,9
15810,79,4,1391.98,2,3,3,8
15811,22,4,1779.82,3,3,4,10
15812,107,5,1801.14,2,4,4,10
15813,208,2,1303.9099999999999,1,2,3,6
15814,17,4,1945.33,4,3,4,11
15815,64,5,2100.6,2,4,4,10
15819,49,4,1905.4500000000003,2,3,4,9
15820,320,1,206.98,1,1,1,3
15821,44,2,570.9599999999999,3,2,2,7
15822,3,1,445.27,4,1,2,7
15825,172,1,532.94,1,1,2,4
15826,56,3,1654.3100000000002,2,3,4,9
15827,73,12,1645.16,2,4,4,10
15829,99,2,636.1399999999998,2,2,2,6
15830,38,1,576.0,3,1,2,6
15831,58,3,794.64,2,3,3,8
15832,254,1,836.7900000000001,1,1,3,5
15834,70,4,2222.65,2,3,4,9
15835,44,4,954.09,3,3,3,9
15836,50,1,137.37,2,1,1,4
15837,65,1,391.98,2,1,2,5
15838,11,18,32685.579999999994,4,4,4,12
15839,33,3,1048.49,3,3,3,9
15840,59,2,355.55999999999995,2,2,2,6
15841,73,4,1224.06,2,3,3,8
15843,304,1,118.95000000000002,1,1,1,3
15844,46,1,130.73999999999998,3,1,1,5
15845,18,8,3711.77,3,4,4,11
15847,38,2,389.2699999999999,3,2,2,7
15850,19,2,234.88,3,2,1,6
15852,187,2,160.70999999999998,1,2,1,4
15853,52,1,110.80000000000001,2,1,1,4
15854,4,11,2739.02,4,4,4,12
15855,137,5,712.24,1,4,3,8
15856,4,24,12861.07,4,4,4,12
15857,19,1,296.99999999999994,3,1,1,5
15858,16,4,1043.6399999999999,4,3,3,10
15860,41,7,862.4999999999999,3,4,3,10
15861,12,8,3146.92,4,4,4,12
15862,8,3,478.65,4,3,2,9
15863,26,2,68.84,3,2,1,6
15864,22,6,1936.3200000000004,3,4,4,11
15865,41,3,895.13,3,3,3,9
15866,101,1,211.89,2,1,1,4
15867,5,12,3247.63,4,4,4,12
15869,277,2,149.64000000000001,1,2,1,4
15870,33,1,351.44000000000005,3,1,2,6
15872,15,2,316.25000000000006,4,2,2,8
15874,64,7,4405.88,2,4,4,10
15877,2,2,490.33,4,2,2,8
15881,312,3,346.14000000000004,1,3,2,6
15882,199,2,145.04,1,2,1,4
15883,2,2,396.47999999999996,4,2,2,8
15885,93,1,349.35,2,1,2,5
15886,60,1,181.09000000000003,2,1,1,4
15888,81,1,162.64000000000001,2,1,1,4
15889,157,1,132.1,1,1,1,3
15891,227,1,509.13,1,1,2,4
15894,253,1,106.81,1,1,1,3
15895,150,1,179.17000000000002,1,1,1,3
15897,194,2,208.59000000000003,1,2,1,4
15898,1,3,867.1899999999998,4,3,3,10
15900,24,1,337.28000000000003,3,1,2,6
15901,17,3,349.75000000000006,4,3,2,9
15903,10,7,5126.76,4,4,4,12
15904,8,1,164.67999999999998,4,1,1,6
15906,20,7,1567.6899999999998,3,4,3,10
15907,4,3,881.8700000000001,4,3,3,10
15909,174,1,191.93999999999997,1,1,1,3
15910,1,8,1228.88,4,4,3,11
15912,178,2,264.61999999999995,1,2,1,4
15916,16,6,1270.4100000000003,4,4,3,11
15917,248,1,123.10000000000001,1,1,1,3
15918,191,2,334.23,1,2,2,5
15919,20,1,311.61,3,1,2,6
15920,154,3,163.54999999999998,1,3,1,5
15921,173,1,323.03,1,1,2,4
15925,194,1,207.14999999999998,1,1,1,3
15930,67,1,426.63000000000005,2,1,2,5
15932,4,8,2495.8700000000003,4,4,4,12
15933,21,3,1107.4600000000003,3,3,3,9
15935,239,1,108.03999999999999,1,1,1,3
15937,64,1,145.35,2,1,1,4
15938,112,5,404.58,2,4,2,8
15939,90,15,6115.009999999999,2,4,4,10
15940,311,1,35.8,1,1,1,3
15942,134,1,337.43999999999994,1,1,2,4
15944,277,1,325.1,1,1,2,4
15947,83,1,1708.24,2,1,4,7
15948,8,2,955.2400000000001,4,2,3,9
15949,17,2,364.72,4,2,2,8
15950,32,3,1315.89,3,3,3,9
15951,9,2,708.22,4,2,3,9
15952,34,4,781.9100000000001,3,3,3,9
15953,15,7,1449.54,4,4,3,11
15955,24,13,3843.8800000000006,3,4,4,11
15957,32,1,428.89000000000004,3,1,2,6
15958,74,1,104.35,2,1,1,4
15963,20,2,470.76000000000005,3,2,2,7
15965,17,3,652.68,4,3,2,9
15967,23,2,395.13,3,2,2,7
15969,3,3,666.0999999999999,4,3,3,10
15970,304,1,314.1,1,1,2,4
15971,18,12,4194.9,3,4,4,11
15974,39,7,3442.15,3,4,4,11
15975,84,1,371.01,2,1,2,5
15976,165,2,427.64000000000004,1,2,2,5
15977,17,2,1054.73,4,2,3,9
15978,77,1,1098.78,2,1,3,6
15980,89,3,2398.8599999999997,2,3,4,9
15981,25,8,3408.48,3,4,4,11
15983,22,1,326.75,3,1,2,6
15984,3,9,2657.9300000000003,4,4,4,12
15985,123,2,1142.4199999999998,2,2,3,7
15986,30,1,168.11999999999998,3,1,1,5
15987,12,6,1319.29,4,4,3,11
15988,19,1,156.78,3,1,1,5
15990,44,2,792.1100000000001,3,2,3,8
15992,4,1,41.989999999999995,4,1,1,6
15993,9,7,2768.9700000000003,4,4,4,12
15994,55,1,414.27000000000004,2,1,2,5
15996,88,5,769.33,2,4,3,9
15998,37,4,2216.83,3,3,4,10
16000,3,3,12393.699999999999,4,3,4,11
16003,30,4,1554.37,3,3,3,9
16005,12,4,578.71,4,3,2,9
16006,211,1,101.4,1,1,1,3
16007,48,4,1693.81,2,3,4,9
16008,24,3,478.78000000000003,3,3,2,8
16009,22,4,972.1100000000001,3,3,3,9
16010,246,2,282.29999999999995,1,2,1,4
16011,8,14,2954.36,4,4,4,12
16012,35,3,1415.29,3,3,3,9
16013,4,42,34157.6,4,4,4,12
16014,38,3,646.8299999999999,3,3,2,8
16015,4,3,704.26,4,3,3,10
16016,3,7,1102.49,4,4,3,11
16017,47,1,211.88,3,1,1,5
16018,39,2,408.90000000000003,3,2,2,7
16019,47,8,3567.1400000000003,3,4,4,11
16020,17,3,851.01,4,3,3,10
16022,260,1,602.6300000000001,1,1,2,4
16023,46,3,719.81,3,3,3,9
16024,12,1,245.74999999999997,4,1,1,6
16025,30,1,439.65999999999997,3,1,2,6
16026,43,1,236.09,3,1,1,5
16027,92,6,934.6199999999999,2,4,3,9
16029,39,56,59595.57,3,4,4,11
16030,310,1,331.24,1,1,2,4
16031,92,2,547.9000000000001,2,2,2,6
16033,6,18,8471.08,4,4,4,12
16034,196,3,437.69999999999993,1,3,2,6
16036,87,2,758.9199999999998,2,2,3,7
16037,270,2,554.5600000000001,1,2,2,5
16038,8,3,471.78,4,3,2,9
16040,65,3,1313.5500000000002,2,3,3,8
16041,31,3,3166.4,3,3,4,10
16042,22,5,1177.47,3,4,3,10
16043,38,4,773.99,3,3,3,9
16045,120,4,1340.7,2,3,3,8
16049,40,3,1074.81,3,3,3,9
16050,174,1,137.89999999999998,1,1,1,3
16052,54,1,362.05999999999995,2,1,2,5
16053,33,2,1511.9500000000003,3,2,3,8
16054,145,1,783.9000000000001,1,1,3,5
16055,221,1,134.8,1,1,1,3
16056,45,1,650.75,3,1,2,6
16057,16,7,2263.12,4,4,4,12
16059,66,5,1334.91,2,4,3,9
16062,10,3,906.06,4,3,3,10
